path,category,reason,risk_level,referenced_by,recommended_action
expfam/src/summarize_cora_for_figures.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md,Keep; not a cleanup target in this dry-run.
expfam/src/summarize_movielens_colike_for_notion.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;expfam/src/summarize_movielens_final_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/src/summarize_movielens_final_for_figures.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;START_HERE.md,Keep; not a cleanup target in this dry-run.
expfam/src/summarize_wine_for_figures.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md,Keep; not a cleanup target in this dry-run.
figures,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
figures/fig1a_n_sweep_color.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLAUDE.md;EXPERIMENT_REGISTRY.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/02_experiment_result_verification.md;docs_for_notebooklm/NOTEBOOKLM_RESEARCH_BRIEF.md;figures/figure_color_split_report.md;reports/chatgpt_handoff_report.md;docs/presentation/seminar_notion_structure.md,Keep; not a cleanup target in this dry-run.
figures/fig1a_n_sweep_color.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/chatgpt_handoff_report.md;reports/claims_and_evidence.md;reports/experiment_summary_table.md;reports/files_to_send_to_chatgpt.md;reports/slide_materials.md;reports/work_log.md;docs/presentation/seminar_notion_draft_part3.md;docs/presentation/seminar_notion_full.md;docs/presentation/seminar_notion_full_formula_rich.md,Keep; not a cleanup target in this dry-run.
figures/fig1b_misspecification_color.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLAUDE.md;EXPERIMENT_REGISTRY.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/02_experiment_result_verification.md;docs_for_notebooklm/03_figure_consistency_check.md;docs_for_notebooklm/NOTEBOOKLM_RESEARCH_BRIEF.md;figures/figure_color_split_report.md;reports/chatgpt_handoff_report.md;docs/presentation/seminar_notion_structure.md,Keep; not a cleanup target in this dry-run.
figures/fig1b_misspecification_color.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLAUDE.md;docs_for_notebooklm/03_figure_consistency_check.md;reports/chatgpt_handoff_report.md;reports/claims_and_evidence.md;reports/experiment_summary_table.md;reports/files_to_send_to_chatgpt.md;reports/slide_materials.md;reports/work_log.md;docs/presentation/seminar_notion_draft_part3.md;docs/presentation/seminar_notion_full.md;docs/presentation/seminar_notion_full_formula_rich.md,Keep; not a cleanup target in this dry-run.
figures/figure_color_split_report.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/02_experiment_result_verification.md;docs_for_notebooklm/03_figure_consistency_check.md;reports/chatgpt_handoff_report.md;reports/claims_and_evidence.md;reports/files_to_send_to_chatgpt.md;reports/work_log.md,Keep; not a cleanup target in this dry-run.
paper,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
paper/2.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md;docs/math_notes/half_factor_literature_code_check.md;archive/misc/notion_v17_new.py;archive/misc/sec2_v15.py;archive/misc/sec2_v16.py;archive/notion_scripts/notion_v13_final.py;archive/notion_scripts/notion_v15_new.py;archive/notion_scripts/notion_v16_new.py,Keep; not a cleanup target in this dry-run.
paper/A_study_on_latent_structural_models_for_binary_rel.pdf,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md;expfam/handoff.md;reports/chatgpt_handoff_report.md;reports/files_to_send_to_chatgpt.md;expfam/references/baseline_metrics.md;docs/math_notes/half_factor_literature_code_check.md;docs/teacher/teacher_technical_questions_impl_check.md;archive/misc/notion_v17_new.py;archive/notion_scripts/notion_v16_new.py,Keep; not a cleanup target in this dry-run.
reports,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
reports/chatgpt_handoff_report.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;reports/files_to_send_to_chatgpt.md;reports/work_log.md,Keep; not a cleanup target in this dry-run.
reports/claims_and_evidence.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;RESEARCH_MASTER.md;START_HERE.md;reports/files_to_send_to_chatgpt.md;reports/work_log.md,Keep; not a cleanup target in this dry-run.
reports/experiment_summary_table.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/work_log.md,Keep; not a cleanup target in this dry-run.
reports/files_to_send_to_chatgpt.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/work_log.md,Keep; not a cleanup target in this dry-run.
reports/movielens_colike_clean,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
reports/movielens_pilot_design.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;RESEARCH_MASTER.md,Keep; not a cleanup target in this dry-run.
reports/questions_for_chatgpt.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/work_log.md,Keep; not a cleanup target in this dry-run.
reports/real_data_experiment_plan.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;RESEARCH_MASTER.md,Keep; not a cleanup target in this dry-run.
reports/real_data_experiment_summary.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLAUDE.md;CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;RESEARCH_MASTER.md;START_HERE.md,Keep; not a cleanup target in this dry-run.
reports/slide_materials.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reports/files_to_send_to_chatgpt.md;reports/work_log.md,Keep; not a cleanup target in this dry-run.
reports/work_log.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
reproduction,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
reproduction/reports,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
reproduction/reports/FINAL_REPRODUCTION_REPORT.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md,Keep; not a cleanup target in this dry-run.
reproduction/reports/NUMERICAL_COMPARISON_TABLE.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/handoff.md;reproduction/scripts/gen_comparison_table.py;archive/misc/notion_update_v2.py,Keep; not a cleanup target in this dry-run.
reproduction/reports/baseline_audit.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/reports/comparison_summary_final.md,Keep; not a cleanup target in this dry-run.
reproduction/reports/comparison_summary.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/reports/comparison_summary_final.md;reproduction/scripts/run_comparison_all.py,Keep; not a cleanup target in this dry-run.
reproduction/reports/comparison_summary_final.md,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
reproduction/results,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
reproduction/results/comparison,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
reproduction/results/comparison/comparison_aux_table.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;reproduction/reports/comparison_summary_final.md,Keep; not a cleanup target in this dry-run.
reproduction/results/comparison/comparison_control_exp1.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;docs_for_notebooklm/02_experiment_result_verification.md;docs_for_notebooklm/NOTEBOOKLM_RESEARCH_BRIEF.md;reproduction/reports/comparison_summary_final.md;reproduction/scripts/run_comparison_all.py;docs/presentation/seminar_notion_draft_part3.md;docs/presentation/seminar_notion_full.md;docs/presentation/seminar_notion_full_formula_rich.md,Keep; not a cleanup target in this dry-run.
reproduction/results/comparison/comparison_main_table.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/02_experiment_result_verification.md;reports/chatgpt_handoff_report.md;reports/claims_and_evidence.md;reports/experiment_summary_table.md;reports/files_to_send_to_chatgpt.md;reports/real_data_experiment_plan.md;reports/slide_materials.md;reports/work_log.md;reproduction/reports/comparison_summary_final.md,Keep; not a cleanup target in this dry-run.
reproduction/results/comparison/comparison_not_applicable_table.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;reproduction/reports/comparison_summary_final.md,Keep; not a cleanup target in this dry-run.
reproduction/results/comparison/comparison_scen_a_exp1.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;reproduction/reports/comparison_summary_final.md;reproduction/scripts/run_comparison_all.py,Keep; not a cleanup target in this dry-run.
reproduction/results/comparison/not_applicable_log.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/reports/comparison_summary_final.md;reproduction/scripts/run_comparison_all.py,Keep; not a cleanup target in this dry-run.
reproduction/results/convergence_plots.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/src/experiment.py,Keep; not a cleanup target in this dry-run.
reproduction/results/paper_experiment_1.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/src/experiment_paper_1.py,Keep; not a cleanup target in this dry-run.
reproduction/results/paper_experiment_2.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/src/experiment_paper_2.py,Keep; not a cleanup target in this dry-run.
reproduction/results/paper_experiment_3_d.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/src/experiment_paper_3.py,Keep; not a cleanup target in this dry-run.
reproduction/results/paper_experiment_3_n.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/src/experiment_paper_3.py,Keep; not a cleanup target in this dry-run.
reproduction/results/paper_experiment_real_F.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/src/experiment_paper_real.py,Keep; not a cleanup target in this dry-run.
reproduction/results/results_exp1_varying_k.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/src/experiment_paper_1.py,Keep; not a cleanup target in this dry-run.
reproduction/results/results_exp1_varying_k_aligned.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/reports/FINAL_REPRODUCTION_REPORT.md;reproduction/scripts/gen_comparison_table.py;reproduction/src/experiment_paper_1.py,Keep; not a cleanup target in this dry-run.
reproduction/results/results_exp2_bic.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/reports/FINAL_REPRODUCTION_REPORT.md;reproduction/src/experiment_paper_2.py,Keep; not a cleanup target in this dry-run.
reproduction/results/results_exp3_case1_n.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/src/experiment_paper_3.py,Keep; not a cleanup target in this dry-run.
reproduction/results/results_exp3_case1_n_aligned.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/reports/FINAL_REPRODUCTION_REPORT.md;reproduction/scripts/gen_comparison_table.py;reproduction/src/experiment_paper_3.py,Keep; not a cleanup target in this dry-run.
reproduction/results/results_exp3_case2_d.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/src/experiment_paper_3.py,Keep; not a cleanup target in this dry-run.
reproduction/results/results_exp3_case2_d_aligned.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/reports/FINAL_REPRODUCTION_REPORT.md;reproduction/scripts/gen_comparison_table.py;reproduction/src/experiment_paper_3.py,Keep; not a cleanup target in this dry-run.
reproduction/results/results_real_wine.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;reproduction/reports/FINAL_REPRODUCTION_REPORT.md;reproduction/src/experiment_paper_real.py;expfam/src/audit_wine_old05_vs_fixed.py;expfam/src/summarize_wine_for_figures.py;archive/notion_scripts/notion_v7_final.py,Keep; not a cleanup target in this dry-run.
reproduction/results/scatter_plots.png,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,reproduction/src/experiment.py,Keep; not a cleanup target in this dry-run.
reproduction/scripts,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
reproduction/scripts/gen_comparison_table.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
reproduction/scripts/run_comparison_all.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;reports/real_data_experiment_plan.md;reproduction/reports/comparison_summary_final.md,Keep; not a cleanup target in this dry-run.
reproduction/src,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
reproduction/src/data_generator.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,docs_for_notebooklm/00_repository_inventory.md,Keep; not a cleanup target in this dry-run.
reproduction/src/experiment.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/CLAUDE.md;expfam/handoff.md,Keep; not a cleanup target in this dry-run.
reproduction/src/experiment_compare_with_dual.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;docs_for_notebooklm/00_repository_inventory.md;reports/real_data_experiment_plan.md;reproduction/reports/comparison_summary_final.md,Keep; not a cleanup target in this dry-run.
